text,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
@AnibalFloresmo @vilmavargasva Por criticar las estupideces que dice Guillermo Lasso? Jajaja. Vilma hace una excelente labor! #LassoRenuncia #LassoEvassor #LassoEsUnFracasso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
@plumiferaverite Guillermo Lasso debe ser investigado y enjuiciado!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"@mascara_social @ComunicacionEc Por eso le dicen evasor, a Guillermo Lasso le gusta evadir responsabilidades, tal y como lo hace evadiendo impuestos! #LassoEvassor #LassoRenuncia #LassoEsUnFracasso #LassoMentiroso #LassoEsPandora",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
@jorgenaula346 @JacquelineRodas La empresa en la que ella trabaja solapa la corrupción de Guillermo Lasso. Jacqueline es una corrupta.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"@Natalia16903390 @ComunicacionEc @SNAI_Ec En efecto, ya fueron asesinados algunos reos con delitos menores! Por eso Guillermo Lasso y sus Ministros incompetentes deben ser llevados a juicio de manera urgente. El Gobierno del banquero evasor de impuestos está integrado por criminales! #LassoEsPandora #LassoEsUnFracasso",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"@guayaco198104 @ComunicacionEc @LassoGuillermo En la Consulta Popular hay que preguntar qué hace Guillermo Lasso con el dinero que le quita a los sectores de la educación, de la salud, de la SEGURIDAD CIUDADANA y de las ciencias en investigación. #LassoEsUnFracasso #LassoEvassor #LassoRenuncia",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ya solo falta que Guillermo Lasso salga diciendo que él no quería ser presidente y que Correa le obligó.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"La última masacre carcelaria cambia radicalmente el escenario político nacional

Si de por si, Guillermo Lasso está totalmente deslegitimado para gobernar Ecuador por su involucramiento en Pandora Papers, ahora lo está más por su total ineptitud en gestionar la cosa pública

??",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"??#Agéndalo | ¿Cuáles son los vínculos del presidente Guillermo Lasso con los #PandoraPapers y cómo este caso afecta a la estabilidad política del Ecuador? Este lunes 15 de noviembre, te lo contamos en ??#LosSecretosDePandora. 
???? Te esperamos a las 19h00. https://t.co/uVaTdVwFkK",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Se mueven las fichas. Mediante decreto, Guillermo Lasso cesó al titular del @SNAI_Ec Bolívar Garzón y encargó la institución a Fausto Cobo. También al Comandante General de las @FFAAECUADOR Jorge Cabrera y designó en su lugar a Orlando Fuel. #CrisisCarcelaria https://t.co/eDQHKqXuNs",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Se mueven las fichas. Mediante decreto, Guillermo Lasso cesó al titular del @SNAI_Ec Bolívar Garzón y encargó la institución a Fausto Cobo. También al Comandante General de las @FFAAECUADOR Jorge Cabrera y designó en su lugar a Orlando Fuel. #CrisisCarcelaria https://t.co/eDQHKqXuNs",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Es asesinado en la #MasacreCarcelaria Víctor Guaillas, quien fue encarcelado por hacer uso del legítimo derecho a la resistencia en octubre del 2019, en el primer período d Guillermo Lasso Moreno
¿Pachakutik y Conaie, seguirán defendiendo a este gobierno matón?
#CrisisCarcelaria",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"La última masacre carcelaria cambia radicalmente el escenario político nacional

Si de por si, Guillermo Lasso está totalmente deslegitimado para gobernar Ecuador por su involucramiento en Pandora Papers, ahora lo está más por su total ineptitud en gestionar la cosa pública

??",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Clashes inside Ecuador’s largest prison have left at least 52 inmates dead in the latest violence to hit the Litoral Penitentiary.  Residents living near the prison reported hearing hours of sustained gunfire and explosions coming from inside the lockup. https://t.co/xQI5cl1tzl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"@alfredjoe80 Se llama gobierno de banqueros.
Se les dijo que el delincuente Guillermo Lasso era peor que Moreno.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"@PEDROALDAS @mariasolborja Mensaje a García... Perdón... Mensaje a Guillermo ""pandoro"" Lasso...",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"@alfredjoe80 Se llama gobierno de banqueros.
Se les dijo que el delincuente Guillermo Lasso era peor que Moreno.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
@BancadaUNES @BancadaUNESec que esperan para demandar a Guillermo LASSO por GENOCIDIO?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"@alfredjoe80 ¿No será porque la élite oligárquica encabezada por el ahora presidente Guillermo Lasso, le ordenaron a @Lenin ""descorreízar"" el país ""cueste lo que cueste""? #CrisisCarcelaria #PenitenciariaDelLitoral https://t.co/guFjXUfGT8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Se mueven las fichas. Mediante decreto, Guillermo Lasso cesó al titular del @SNAI_Ec Bolívar Garzón y encargó la institución a Fausto Cobo. También al Comandante General de las @FFAAECUADOR Jorge Cabrera y designó en su lugar a Orlando Fuel. #CrisisCarcelaria https://t.co/eDQHKqXuNs",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"La última masacre carcelaria cambia radicalmente el escenario político nacional

Si de por si, Guillermo Lasso está totalmente deslegitimado para gobernar Ecuador por su involucramiento en Pandora Papers, ahora lo está más por su total ineptitud en gestionar la cosa pública

??",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Guillermo Lasso y Pablo Arosemena comieron manjares en la cena en homenaje a los Marines, Fuerzas Armadas estadounidenses

Los presos de las cárceles de Azuay y Cotopaxi se negaron a comer el 13 de noviembre del 2021 en solidaridad por la masacre en la Penitenciaría de Guayaquil",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ya solo falta que Guillermo Lasso salga diciendo que él no quería ser presidente y que Correa le obligó.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"La última masacre carcelaria cambia radicalmente el escenario político nacional

Si de por si, Guillermo Lasso está totalmente deslegitimado para gobernar Ecuador por su involucramiento en Pandora Papers, ahora lo está más por su total ineptitud en gestionar la cosa pública

??",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"@UnCafeConJJ @LassoGuillermo ¿Por qué hacen énfasis en que la dimisión es ""... a pedido de Guillermo Lasso..."" 

Quizás lo quieren hacer ver así para que no se evidencie el desmoronamiento del apoyo de las FFAA a un gobierno inepto, incompetente y que a estas alturas, ya es completamente ilegítimo.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"La @ID12Ecuador es Guillermo Lasso . El otro partido que sostiene a Lasso es el @La6Ecuador. La 12 y la 6 envían cartitas exigiendo explicaciones al gobierno, pero si ustedes ¡sostienen y votan con Lasso! Hay conmoción social y ¡Deberían denunciarlo! ¡Con valor y huevos!",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Que manda a decir Guillermo Lasso que no escuchó los gritos desgarradores de las madres de esos PPL's que morían de manera inocente en la Penitenciaría del Litoral, porque  en la fiesta en que se encontraba unos gringos tenían la música a todo volúmen.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ya solo falta que Guillermo Lasso salga diciendo que él no quería ser presidente y que Correa le obligó.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Casi 48 horas de silencio del Gobierno Nacional y del presidente Guillermo Lasso, tras la masacre en la Penitenciaría del Litoral. Ni el ""anuncio importante"" ni nada. 

Esto solo se entiende como una burla al país o ignorancia absoluta sobre comunicación en crisis.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"La última masacre carcelaria cambia radicalmente el escenario político nacional

Si de por si, Guillermo Lasso está totalmente deslegitimado para gobernar Ecuador por su involucramiento en Pandora Papers, ahora lo está más por su total ineptitud en gestionar la cosa pública

??",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Que manda a decir Guillermo Lasso que no escuchó los gritos desgarradores de las madres de esos PPL's que morían de manera inocente en la Penitenciaría del Litoral, porque  en la fiesta en que se encontraba unos gringos tenían la música a todo volúmen.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Mientras Guillermo Lasso siga rodeado de correistas su periodo sera ingobernable.

Los correistas son sinónimos de fracasos, destrucción y corrupción.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Mientras Guillermo Lasso siga rodeado de correistas su periodo sera ingobernable.

Los correistas son sinónimos de fracasos, destrucción y corrupción.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"El troll center de Guillermo Lasso y Jaime nebot trabajando un domingo. 

La paga debe ser doble.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ya solo falta que Guillermo Lasso salga diciendo que él no quería ser presidente y que Correa le obligó.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Que manda a decir Guillermo Lasso que no escuchó los gritos desgarradores de las madres de esos PPL's que morían de manera inocente en la Penitenciaría del Litoral, porque  en la fiesta en que se encontraba unos gringos tenían la música a todo volúmen.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Es asesinado en la #MasacreCarcelaria Víctor Guaillas, quien fue encarcelado por hacer uso del legítimo derecho a la resistencia en octubre del 2019, en el primer período d Guillermo Lasso Moreno
¿Pachakutik y Conaie, seguirán defendiendo a este gobierno matón?
#CrisisCarcelaria",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Aún no hay confirmación sobre la hora o el día en el que el presidente Guillermo Lasso se referirá a la crisis carcelaria.

Las declaraciones previstas para la tarde de ayer se iban a dar hoy. Hoy @ComunicacionEc no ha dicho nada al respecto.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"???LASSO SIGUE CHUCHAQUI, AÚN NO SE PRONUNCIA SOBRE LA MASACRE??????
#Pillo
Van más de 30 horas de lo ocurrido en la Penitenciaría del Litoral y aún no se pronuncia el Presidente, Guillermo Lasso, sobre 68 reos que fueron asesinados en la madrugada del sábado 13-11-2021. https://t.co/xQti7igJmS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MAtanza en las CARCELES DEL ECUADOR ENTERO, Guillermo LASSO y su corrupto GOBIERNO no hace nada , queremos que se vayan que salgan y que sean INVESTIGADOS todos y sean sancionados con todo el peso de la ley , por crímenes de LESAHUMANIDAD https://t.co/pWV21nxjpo",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Mientras Guillermo Lasso siga rodeado de correistas su periodo sera ingobernable.

Los correistas son sinónimos de fracasos, destrucción y corrupción.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"?? Los convocados por el presidente Guillermo Lasso para este lunes. 

Crisis carcelaria: ?? https://t.co/SjliIBZiRD",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
El presidente Guillermo Lasso designa al general Fabián Fuel como nuevo Jefe del Comando Conjunto. https://t.co/83FsUHrt7Z https://t.co/HnEaYkhv3M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ya solo falta que Guillermo Lasso salga diciendo que él no quería ser presidente y que Correa le obligó.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"La última masacre carcelaria cambia radicalmente el escenario político nacional

Si de por si, Guillermo Lasso está totalmente deslegitimado para gobernar Ecuador por su involucramiento en Pandora Papers, ahora lo está más por su total ineptitud en gestionar la cosa pública

??",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#Actualidad | El presidente Guillermo Lasso aceptó la renuncia del coronel Bolívar Garzón: https://t.co/Segwygx69Y https://t.co/NYwFF650ex,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"La última masacre carcelaria cambia radicalmente el escenario político nacional

Si de por si, Guillermo Lasso está totalmente deslegitimado para gobernar Ecuador por su involucramiento en Pandora Papers, ahora lo está más por su total ineptitud en gestionar la cosa pública

??",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ya solo falta que Guillermo Lasso salga diciendo que él no quería ser presidente y que Correa le obligó.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"#Galapagos dawns with great news. Today, November 1, 2021, the President of Ecuador, Guillermo Lasso, during #COP26  announced the creation of a New Galapagos Marine Reserve. Protecting an additional 60,000 km2. https://t.co/NTOq7896xS https://t.co/WBBd28SCgD",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"#Galapagos dawns with great news. Today, November 1, 2021, the President of Ecuador, Guillermo Lasso, during #COP26  announced the creation of a New Galapagos Marine Reserve. Protecting an additional 60,000 km2. https://t.co/NTOq7896xS https://t.co/WBBd28SCgD",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Guillermo Lasso y Pablo Arosemena comieron manjares en la cena en homenaje a los Marines, Fuerzas Armadas estadounidenses

Los presos de las cárceles de Azuay y Cotopaxi se negaron a comer el 13 de noviembre del 2021 en solidaridad por la masacre en la Penitenciaría de Guayaquil",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"El presidente de #Ecuador Guillermo Lasso, aceptó la renuncia del jefe del Comando Conjunto de las #FuerzasArmadas, vicealmirante Jorge Cabrera, quien dimitió tras la #crisis carcelaría que afronta el país, agravada por la reciente masacre de 68 reos. (gs)
https://t.co/U3l8bMx5sw",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Guillermo Lasso y Pablo Arosemena comieron manjares en la cena en homenaje a los Marines, Fuerzas Armadas estadounidenses

Los presos de las cárceles de Azuay y Cotopaxi se negaron a comer el 13 de noviembre del 2021 en solidaridad por la masacre en la Penitenciaría de Guayaquil",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Mientras Guillermo Lasso siga rodeado de correistas su periodo sera ingobernable.

Los correistas son sinónimos de fracasos, destrucción y corrupción.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Mientras Guillermo Lasso siga rodeado de correistas su periodo sera ingobernable.

Los correistas son sinónimos de fracasos, destrucción y corrupción.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Siguen los cambios para combatir la #crisiscarcelaria. Guillermo Lasso emitió dos decretos: el primero le dice ‘chao’ a Bolívar Garzón. El segundo nombra a Fabián Fuel como Comandante del Comando Conjunto de las Fuerzas Armadas. https://t.co/wCTuF9tRaD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"La reunión urgente para abordar la #crisiscarcelaria será llevada a cabo, a las 12:00, en la Gobernación del Guayas. Los presidentes de todas las funciones del Estado fueron llamados por Guillermo Lasso. https://t.co/rzSH6EwgVj",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Mientras Guillermo Lasso siga rodeado de correistas su periodo sera ingobernable.

Los correistas son sinónimos de fracasos, destrucción y corrupción.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"#CrisisCarcelaria | La búsqueda de información oficial sobre las identidades de las víctimas de la nueva #MasacreCarcelaria continúa, pues solo se han identificado a 25 de los 68 muertos. Lee más:  https://t.co/IvgvVpQq65",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"???LASSO SIGUE CHUCHAQUI, AÚN NO SE PRONUNCIA SOBRE LA MASACRE??????
#Pillo
Van más de 30 horas de lo ocurrido en la Penitenciaría del Litoral y aún no se pronuncia el Presidente, Guillermo Lasso, sobre 68 reos que fueron asesinados en la madrugada del sábado 13-11-2021. https://t.co/xQti7igJmS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"El presidente de #Ecuador Guillermo Lasso, aceptó la renuncia del jefe del Comando Conjunto de las #FuerzasArmadas, vicealmirante Jorge Cabrera, quien dimitió tras la #crisis carcelaría que afronta el país, agravada por la reciente masacre de 68 reos. (gs)
https://t.co/U3l8bMx5sw",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
